transaction_id,timestamp,user_id,session_id,amount_eur,product_category,payment_method,country_code,device_type,ip_address,nb_items,is_new_account,account_age_days,delivery_country,billing_country,is_fraud
TXN-03722,2026-04-21 22:18:48,USR-0380,SESS-97432,64.9,Sport,carte_bancaire,ES,mobile,88.117.254.228,3,False,1562,ES,ES,False
TXN-03723,2026-03-28 17:27:06,USR-0356,SESS-30637,20.66,Voyages,crypto,FR,desktop,181.3.40.156,2,False,1016,FR,FR,False
TXN-03724,2026-03-12 13:04:12,USR-0196,SESS-24119,141.08,Jeux_video,carte_bancaire,FR,tablet,40.100.225.254,1,False,355,FR,FR,False
TXN-03725,2026-03-11 17:43:05,USR-0001,SESS-34747,45.17,Beaute,carte_bancaire,BE,desktop,66.129.10.89,3,False,241,BE,BE,False
TXN-03726,2026-03-15 17:43:57,USR-0516,SESS-81286,116.63,Maison,crypto,FR,mobile,61.255.42.246,1,False,90,FR,FR,False
TXN-03727,2026-05-15 06:36:50,USR-0262,SESS-50163,109.03,Electronique,carte_bancaire,DE,desktop,,5,False,1417,DE,DE,False
TXN-03728,2026-05-15 20:17:19,USR-0181,SESS-93078,37.94,Beaute,carte_bancaire,FR,mobile,17.191.231.126,2,False,1137,FR,FR,False
TXN-03729,2026-04-14 01:08:53,USR-0381,SESS-47886,81.83,Sport,carte_bancaire,FR,desktop,158.46.68.152,2,False,1674,FR,FR,False
TXN-03730,2026-04-11 00:06:12,USR-0335,SESS-96064,117.83,Electronique,carte_bancaire,CH,desktop,114.1.88.37,1,False,1368,CH,CH,False
TXN-03731,2026-04-27 23:07:33,USR-0115,SESS-16685,34.99,Mode,carte_bancaire,DE,desktop,31.253.203.139,2,False,1824,DE,DE,False
TXN-03732,2026-03-04 18:09:58,USR-0443,SESS-10356,59.0,Bijoux,carte_bancaire,ES,desktop,109.23.144.208,2,False,1531,ES,ES,False
TXN-03733,2026-05-09 21:15:57,USR-0218,SESS-23831,197.24,Sport,crypto,FR,desktop,104.67.250.214,4,False,313,FR,FR,False
TXN-03734,2026-03-29 19:40:46,USR-0494,SESS-72153,18.15,Bijoux,paypal,DE,mobile,97.141.202.239,3,False,1680,DE,DE,False
TXN-03735,2026-04-07 09:13:30,USR-0198,SESS-40914,44.16,Jeux_video,carte_prepayee,FR,mobile,89.199.182.13,2,False,1537,FR,FR,False
TXN-03736,2026-04-23 14:23:40,USR-0313,SESS-21106,96.5,Bijoux,paypal,DE,desktop,53.197.130.208,2,False,600,DE,DE,False
TXN-03737,2026-05-18 12:31:46,USR-0246,SESS-30043,32.78,Maison,virement,DE,mobile,199.207.207.144,2,False,1518,DE,DE,False
TXN-03738,2026-03-05 02:04:09,USR-0106,SESS-70568,20.43,Maison,carte_bancaire,FR,,76.72.133.86,4,False,823,FR,FR,False
TXN-03739,2026-05-04 08:30:26,USR-0080,SESS-55804,46.04,Jeux_video,paypal,ES,mobile,118.164.231.110,3,False,1375,ES,ES,False
TXN-03740,2026-05-10 22:13:04,USR-0479,SESS-61222,53.51,Bijoux,carte_bancaire,FR,mobile,98.153.14.239,6,False,1338,FR,FR,False
TXN-03741,2026-03-11 00:27:06,USR-0091,SESS-47264,25.5,Jeux_video,carte_bancaire,ES,tablet,168.205.88.91,4,False,1049,ES,ES,False
TXN-03742,2026-05-16 04:56:12,USR-0561,SESS-43281,57.84,Jeux_video,carte_bancaire,DE,desktop,154.235.221.67,5,False,521,DE,DE,False
TXN-03743,2026-03-19 04:29:56,USR-0258,SESS-41808,43.17,Mode,carte_bancaire,FR,desktop,66.46.253.141,3,False,680,FR,FR,False
TXN-03744,2026-03-15 15:49:35,USR-0136,SESS-47091,10.45,Beaute,paypal,IT,desktop,28.240.202.105,1,False,1286,IT,IT,False
TXN-03745,2026-03-10 13:34:45,USR-0128,SESS-37066,144.02,Livres,paypal,ES,mobile,12.174.84.63,3,False,1271,ES,ES,False
TXN-03746,2026-05-24 06:16:58,USR-0564,SESS-71964,38.12,Jeux_video,carte_bancaire,ES,mobile,105.189.88.211,5,False,1909,ES,ES,False
TXN-03747,2026-04-27 18:40:00,USR-0188,SESS-17908,44.84,Alimentation,paypal,FR,desktop,99.12.56.197,5,False,1398,FR,FR,False
TXN-03748,2026-03-22 21:55:27,USR-0359,SESS-41036,37.91,Alimentation,carte_bancaire,DE,desktop,19.18.61.169,2,False,1801,DE,DE,False
TXN-03749,2026-04-25 12:19:49,USR-0161,SESS-98734,38.23,Livres,carte_prepayee,FR,desktop,85.115.201.43,4,False,434,FR,FR,False
TXN-03750,2026-05-04 13:14:37,USR-0262,SESS-39559,68.34,Beaute,carte_bancaire,GB,desktop,107.239.246.144,3,False,1493,IE,GB,False
TXN-03751,2026-04-05 05:42:12,USR-0279,SESS-43683,69.43,Mode,virement,FR,mobile,,4,False,669,FR,FR,False
TXN-03752,2026-03-11 18:50:45,USR-0313,SESS-31245,99.71,Alimentation,paypal,IT,desktop,142.135.114.52,2,False,884,IT,IT,False
TXN-03753,2026-05-12 23:01:09,USR-0585,SESS-63883,41.15,Bijoux,carte_bancaire,CH,mobile,58.147.139.93,2,False,553,CH,CH,False
TXN-03754,2026-04-24 21:58:51,USR-0167,SESS-46863,44.5,Voyages,paypal,ES,mobile,171.177.242.214,3,False,1360,ES,ES,False
TXN-03755,2026-03-07 11:29:49,USR-0079,SESS-42492,58.96,Bijoux,virement,DE,mobile,181.225.167.204,1,False,924,DE,DE,False
TXN-03756,2026-04-12 11:14:28,USR-0438,SESS-92968,5.32,Livres,carte_bancaire,FR,desktop,77.54.65.228,4,False,374,FR,FR,False
TXN-03757,2026-03-25 06:51:23,USR-0260,SESS-63984,5.96,Maison,carte_bancaire,DE,mobile,80.160.106.224,2,False,1114,DE,DE,False
TXN-03758,2026-03-25 18:22:35,USR-0572,SESS-94582,47.5,Maison,carte_bancaire,FR,desktop,35.92.14.114,3,False,378,MD,FR,False
TXN-03759,2026-04-21 00:29:55,USR-0043,SESS-97433,47.26,Sport,virement,ES,mobile,174.179.105.97,2,False,840,ES,ES,False
TXN-03760,2026-04-10 22:11:48,USR-0013,SESS-17229,100.11,Mode,carte_bancaire,IT,desktop,101.141.78.194,5,False,326,IT,IT,False
TXN-03761,2026-04-24 14:44:09,USR-0479,SESS-23630,19.62,Maison,carte_prepayee,IT,mobile,168.45.128.161,1,False,603,IT,IT,False
TXN-03762,2026-03-03 08:11:57,USR-0411,SESS-10821,74.3,Sport,paypal,ES,mobile,103.119.90.190,4,False,546,ES,ES,False
TXN-03763,2026-03-24 06:41:55,USR-0310,SESS-73891,32.54,Electronique,paypal,FR,mobile,189.251.243.3,5,False,337,FR,FR,False
TXN-03764,2026-05-11 05:00:07,USR-0019,SESS-53654,61672.72,Bijoux,carte_bancaire,FR,desktop,192.67.156.13,2,False,1423,FR,FR,False
TXN-03765,2026-05-23 02:48:51,USR-0015,SESS-35819,13.38,Mode,carte_bancaire,FR,desktop,183.240.178.34,3,False,733,FR,FR,False
TXN-03766,2026-03-30 03:23:37,USR-0076,SESS-55384,57.47,Sport,paypal,BE,desktop,107.211.185.116,4,False,1436,BE,BE,False
TXN-03767,2026-05-14 04:40:40,USR-0087,SESS-93350,1395.68,Electronique,crypto,ES,mobile,178.175.233.201,1,True,2,MD,ES,True
TXN-03768,2026-04-19 09:52:04,USR-0083,SESS-33891,39.1,Electronique,carte_bancaire,FR,tablet,100.220.237.87,2,False,1806,FR,FR,False
TXN-03769,2026-05-08 10:28:26,USR-0458,SESS-22738,55.86,Livres,carte_bancaire,CH,mobile,177.217.166.106,2,False,1189,CH,CH,False
TXN-03770,2026-03-19 05:38:27,USR-0370,SESS-83320,13.93,Bijoux,carte_bancaire,DE,mobile,68.60.13.59,1,False,1870,DE,DE,False
TXN-03771,2026-03-28 02:08:05,USR-0254,SESS-75667,14.28,Electronique,carte_bancaire,IT,desktop,173.145.174.115,2,False,452,IT,IT,False
TXN-03772,2026-05-15 06:08:22,USR-0230,SESS-48770,7.77,Jeux_video,carte_bancaire,FR,mobile,59.193.12.125,1,False,1699,FR,FR,False
TXN-03773,2026-03-04 05:54:58,USR-0296,SESS-47814,41.97,Mode,paypal,BE,mobile,69.41.36.101,1,False,1508,BE,BE,False
TXN-03774,2026-03-29 09:42:38,USR-0510,SESS-45944,9.64,Voyages,carte_bancaire,FR,mobile,32.110.104.141,1,False,124,FR,FR,False
TXN-03775,2026-04-05 11:28:26,USR-0365,SESS-66641,5.0,Sport,carte_prepayee,DE,mobile,154.235.221.67,2,False,1048,DE,DE,False
TXN-03776,2026-03-08 19:20:22,USR-0003,SESS-94018,182.79,Beaute,carte_bancaire,FR,mobile,170.221.238.150,3,False,1378,FR,FR,False
TXN-03777,2026-03-18 10:14:56,USR-0107,SESS-66206,17.07,Alimentation,virement,IT,mobile,102.56.146.68,1,False,789,IT,IT,False
TXN-03778,2026-03-09 04:57:29,USR-0561,SESS-65670,34.09,Jeux_video,virement,FR,tablet,27.1.147.79,3,False,1253,FR,FR,False
TXN-03779,2026-03-14 22:24:02,USR-0565,SESS-63924,51.08,Maison,carte_bancaire,DE,mobile,130.83.210.29,1,False,923,DE,DE,False
TXN-03780,2026-05-08 11:41:56,USR-0423,SESS-84467,55.33,Mode,paypal,FR,desktop,170.90.208.38,2,False,1745,FR,FR,False
TXN-03781,2026-04-11 23:34:40,USR-0358,SESS-88567,6.99,Beaute,paypal,DE,tablet,121.189.229.55,2,False,657,DE,DE,False
TXN-03782,2026-04-20 04:06:48,USR-0439,SESS-38402,123.16,Maison,carte_bancaire,BE,desktop,143.136.55.157,3,False,1987,BE,BE,False
TXN-03783,2026-04-25 07:26:37,USR-0132,SESS-90070,84.86,Maison,carte_bancaire,DE,desktop,32.0.154.151,1,False,763,DE,DE,False
TXN-03784,2026-04-17 02:36:15,USR-0519,SESS-89529,122.96,Livres,paypal,FR,desktop,187.35.190.213,1,False,1532,FR,FR,False
TXN-03785,2026-03-15 19:14:07,USR-0157,SESS-33284,53.29,Jeux_video,carte_bancaire,FR,mobile,47.106.163.198,2,False,616,FR,FR,False
TXN-03786,2026-04-24 16:40:39,USR-0515,SESS-93842,37.71,Electronique,paypal,FR,desktop,10.12.184.137,4,False,1385,FR,FR,False
TXN-03787,2026-05-17 06:24:51,USR-0148,SESS-13652,334.76,Electronique,crypto,ES,mobile,45.142.20.172,2,False,11,UA,ES,True
TXN-03788,2026-03-01 13:58:05,USR-0183,SESS-45251,237.34,Jeux_video,paypal,FR,mobile,119.199.123.158,1,False,1523,FR,FR,False
TXN-03789,2026-04-29 05:01:04,USR-0296,SESS-39781,17.09,Electronique,carte_prepayee,IT,mobile,182.216.202.199,1,False,1909,IT,IT,False
TXN-03790,2026-04-26 10:57:36,USR-0546,SESS-64339,89.28,Jeux_video,carte_bancaire,BE,mobile,83.239.221.126,4,False,640,BE,BE,False
TXN-03791,2026-03-19 22:07:58,USR-0516,SESS-22922,47.57,Bijoux,paypal,NL,desktop,187.226.245.61,1,False,1773,NL,NL,False
TXN-03792,2026-03-18 07:04:46,USR-0114,SESS-17001,21.57,Voyages,carte_bancaire,ES,desktop,113.135.127.157,1,False,1783,ES,ES,False
TXN-03793,2026-04-13 05:28:34,USR-0582,SESS-22484,22.53,Jeux_video,crypto,DE,mobile,18.25.69.172,3,False,1986,DE,DE,False
TXN-03794,2026-05-13 21:51:30,USR-0183,SESS-43315,146.29,Bijoux,carte_bancaire,FR,mobile,61.253.46.7,2,False,1666,FR,FR,False
TXN-03795,2026-04-15 03:19:01,USR-0432,SESS-60276,361.18,Electronique,carte_prepayee,FR,mobile,176.10.43.219,2,True,6,MD,FR,True
TXN-03796,2026-03-01 01:27:27,USR-0355,SESS-28289,265.94,Mode,carte_bancaire,FR,mobile,68.251.124.142,3,False,212,FR,FR,False
TXN-03797,2026-03-02 10:06:36,USR-0446,SESS-24438,147.0,Sport,carte_bancaire,ES,mobile,82.220.209.218,5,False,808,ES,ES,False
TXN-03798,2026-05-15 22:29:45,USR-0593,SESS-74142,45.54,Beaute,carte_bancaire,BE,desktop,157.10.34.112,3,False,1987,BE,BE,False
TXN-03799,2026-04-15 08:33:14,USR-0005,SESS-41377,9.58,Livres,paypal,DE,mobile,108.14.220.161,1,False,1046,DE,DE,False
TXN-03800,2026-04-13 07:56:08,USR-0205,SESS-19350,38.36,Jeux_video,carte_bancaire,DE,desktop,10.162.8.175,4,False,902,DE,DE,False
TXN-03801,2026-03-30 04:21:00,USR-0537,SESS-60485,66.36,Bijoux,carte_bancaire,DE,mobile,22.206.205.201,3,False,137,DE,DE,False
TXN-03802,2026-03-17 06:43:20,USR-0102,SESS-10547,74.7,Alimentation,carte_bancaire,BE,mobile,150.49.219.15,1,False,1685,BE,BE,False
TXN-03803,2026-04-12 21:09:12,USR-0442,SESS-95174,60.01,Electronique,carte_bancaire,BE,tablet,127.110.121.63,1,False,1333,BE,BE,False
TXN-03804,2026-03-04 21:20:27,USR-0568,SESS-56551,25.17,Beaute,carte_bancaire,BE,mobile,12.4.12.90,5,False,1384,BE,BE,False
TXN-03805,2026-03-31 19:40:06,USR-0271,SESS-92361,20.84,Jeux_video,carte_bancaire,BE,desktop,179.191.208.201,1,False,93,BE,BE,False
TXN-03806,2026-03-17 21:29:46,USR-0087,SESS-65776,1691.32,Voyages,carte_prepayee,ES,mobile,199.249.180.149,3,True,0,XK,ES,True
TXN-03807,2026-03-29 13:08:47,USR-0416,SESS-21280,70.9,Alimentation,virement,PT,mobile,145.157.51.67,4,False,177,PT,PT,False
TXN-03808,2026-03-19 11:50:04,USR-0167,SESS-26185,94.3,Alimentation,carte_bancaire,NL,desktop,194.223.125.254,3,False,986,NL,NL,False
TXN-03809,2026-03-28 18:00:46,USR-0567,SESS-60466,34.37,Livres,carte_bancaire,FR,mobile,202.29.110.100,2,False,33,FR,FR,False
TXN-03810,2026-05-02 00:00:42,USR-0485,SESS-85336,6.07,Bijoux,carte_prepayee,FR,mobile,176.161.8.165,8,False,1790,FR,FR,False
TXN-03811,2026-03-28 06:17:05,USR-0513,SESS-89885,64.93,Jeux_video,carte_bancaire,IT,mobile,58.247.133.31,5,False,794,IT,IT,False
TXN-03812,2026-05-23 07:28:09,USR-0142,SESS-47271,133.09,Voyages,paypal,FR,desktop,39.12.33.29,1,False,1402,FR,FR,False
TXN-03813,2026-05-12 06:39:03,USR-0051,SESS-46342,111.02,Alimentation,paypal,IT,desktop,79.3.206.213,1,False,745,IT,IT,False
TXN-03814,2026-03-27 14:22:49,USR-0466,SESS-82912,42.41,Mode,carte_bancaire,DE,desktop,138.77.247.137,2,False,1068,DE,DE,False
TXN-03815,2026-03-08 12:19:20,USR-0576,SESS-27642,238.97,Electronique,carte_bancaire,FR,tablet,141.221.228.193,2,False,1486,FR,FR,False
TXN-03816,2026-05-05 17:12:35,USR-0445,SESS-25256,53.67,Maison,carte_bancaire,BE,desktop,142.253.121.254,1,False,1263,BE,BE,False
TXN-03817,2026-05-20 13:14:26,USR-0487,SESS-10742,261.26,Jeux_video,paypal,FR,mobile,12.122.180.186,4,False,1637,FR,FR,False
TXN-03818,2026-04-04 01:57:39,USR-0541,SESS-99175,1616.7,Bijoux,carte_prepayee,FR,mobile,178.175.220.63,2,True,0,MD,FR,True
TXN-03819,2026-04-25 16:35:14,USR-0514,SESS-32491,46.94,Sport,carte_bancaire,DE,mobile,69.247.239.233,2,False,2000,DE,DE,False
TXN-03820,2026-05-17 18:43:55,USR-0490,SESS-24690,43.18,Beaute,carte_bancaire,FR,mobile,112.147.164.233,1,False,708,FR,FR,False
TXN-03821,2026-03-25 07:16:20,USR-0179,SESS-82599,23.51,Mode,carte_bancaire,FR,desktop,102.208.71.64,6,False,1792,FR,FR,False
TXN-03822,2026-04-14 17:49:44,USR-0292,SESS-42793,34.09,Beaute,carte_bancaire,DE,tablet,202.140.63.9,4,False,1952,DE,DE,False
TXN-03823,2026-03-19 07:42:39,USR-0277,SESS-71829,37.59,Sport,carte_bancaire,DE,tablet,161.183.229.170,3,False,1080,DE,DE,False
TXN-03824,2026-05-21 15:06:47,USR-0046,SESS-90134,11.27,Bijoux,virement,DE,desktop,152.212.194.153,2,False,1882,DE,DE,False
TXN-03825,2026-05-04 10:56:31,USR-0360,SESS-99149,34.69,Bijoux,carte_bancaire,DE,mobile,107.104.151.124,7,False,1406,DE,DE,False
TXN-03826,2026-04-05 16:01:16,USR-0139,SESS-67890,26.14,Alimentation,carte_bancaire,IT,desktop,148.192.183.179,1,False,1196,IT,IT,False
TXN-03827,2026-03-19 15:24:49,USR-0556,SESS-60997,354.63,Electronique,carte_bancaire,FR,mobile,108.237.119.40,1,False,726,FR,FR,False
TXN-03828,2026-03-28 14:03:07,USR-0366,SESS-41575,198.98,Bijoux,paypal,US,desktop,105.209.94.161,3,False,105,US,US,False
TXN-03829,2026-03-05 00:18:35,USR-0287,SESS-25508,67.12,Bijoux,paypal,DE,desktop,53.76.130.213,2,False,307,DE,DE,False
TXN-03830,2026-05-12 02:44:13,USR-0295,SESS-11935,50.09,Mode,carte_prepayee,FR,desktop,32.86.8.64,1,False,1774,FR,FR,False
TXN-03831,2026-03-10 11:03:31,USR-0094,SESS-90002,40.78,Electronique,paypal,FR,desktop,86.100.100.219,1,False,1713,FR,FR,False
TXN-03832,2026-05-07 12:12:58,USR-0334,SESS-70322,455.94,Bijoux,carte_prepayee,FR,desktop,185.220.100.234,5,False,8,BY,FR,True
TXN-03833,2026-04-07 05:58:17,USR-0037,SESS-27206,28.97,Jeux_video,carte_bancaire,IT,mobile,33.206.48.178,2,False,927,IT,IT,False
TXN-03834,2026-05-03 19:14:48,USR-0183,SESS-25324,18.21,Beaute,carte_bancaire,ES,mobile,53.14.214.39,4,False,255,ES,ES,False
TXN-03835,2026-03-30 13:59:55,USR-0594,SESS-80483,58.57,Voyages,crypto,FR,tablet,153.34.223.144,1,False,508,FR,FR,False
TXN-03836,2026-04-28 01:38:14,USR-0028,SESS-76317,48.99,Electronique,paypal,FR,desktop,89.83.132.213,3,False,1073,FR,FR,False
TXN-03837,2026-03-02 15:21:57,USR-0384,SESS-19379,184.76,Mode,carte_bancaire,ES,mobile,58.250.105.92,3,False,123,ES,ES,False
TXN-03838,2026-05-16 12:45:34,USR-0346,SESS-67354,60.95,Maison,paypal,ES,mobile,187.83.45.247,5,False,628,ES,ES,False
TXN-03839,2026-03-14 00:45:09,USR-0312,SESS-28917,10.85,Beaute,carte_bancaire,GB,desktop,52.160.76.1,2,False,1063,GB,GB,False
TXN-03840,2026-05-05 02:57:03,USR-0266,SESS-35111,57.32,Bijoux,carte_bancaire,DE,desktop,177.3.217.234,1,False,1251,DE,DE,False
TXN-03841,2026-04-27 08:51:55,USR-0354,SESS-87412,10.29,Beaute,paypal,DE,tablet,94.21.14.189,1,False,1170,DE,DE,False
TXN-03842,2026-05-05 09:38:07,USR-0495,SESS-50232,105.68,Maison,carte_bancaire,IT,mobile,152.80.238.164,1,False,811,IT,IT,False
TXN-03843,2026-05-24 13:16:05,USR-0045,SESS-62158,70.82,Mode,carte_bancaire,FR,mobile,109.10.143.163,3,False,884,FR,FR,False
TXN-03844,2026-03-01 20:14:04,USR-0147,SESS-21828,105.05,Livres,carte_bancaire,CH,desktop,29.193.191.180,3,False,1562,CH,CH,False
TXN-03845,2026-05-03 05:51:01,USR-0138,SESS-37993,46.67,Alimentation,carte_bancaire,FR,tablet,28.65.0.128,1,False,1417,FR,FR,False
TXN-03846,2026-03-24 02:10:10,USR-0227,SESS-55054,24.59,Beaute,carte_bancaire,ES,tablet,30.217.23.76,2,False,1350,ES,ES,False
TXN-03847,2026-05-11 16:03:57,USR-0541,SESS-11894,839.19,Electronique,crypto,IT,mobile,178.175.154.128,2,False,8,UA,IT,True
TXN-03848,2026-03-02 18:17:24,USR-0305,SESS-46168,68.48,Bijoux,paypal,DE,desktop,22.92.222.128,5,False,1924,DE,DE,False
TXN-03849,2026-03-22 13:39:53,USR-0246,SESS-81955,63.59,Electronique,carte_bancaire,FR,desktop,193.185.90.251,1,False,1798,FR,FR,False
TXN-03850,2026-05-24 13:33:13,USR-0145,SESS-98127,11.82,Voyages,carte_bancaire,FR,mobile,72.117.235.100,1,False,235,FR,FR,False
TXN-03851,2026-05-01 06:13:41,USR-0507,SESS-61170,32.99,Jeux_video,paypal,ES,tablet,182.162.160.76,2,False,196,ES,ES,False
TXN-03852,2026-05-12 19:30:03,USR-0425,SESS-25447,93.2,Voyages,carte_bancaire,FR,mobile,24.87.239.184,2,False,1711,FR,FR,False
TXN-03853,2026-03-26 04:19:12,USR-0547,SESS-88259,42.48,Jeux_video,carte_bancaire,FR,desktop,166.186.43.93,5,False,10,FR,FR,False
TXN-03854,2026-04-26 20:05:16,USR-0130,SESS-98105,63.85,Jeux_video,carte_bancaire,DE,mobile,143.97.85.147,8,False,1790,DE,DE,False
TXN-03855,2026-03-14 11:38:45,USR-0175,SESS-80826,376.31,Electronique,carte_prepayee,FR,mobile,176.10.68.177,1,True,4,RO,FR,True
TXN-03856,2026-04-07 17:01:49,USR-0499,SESS-66815,14.36,Sport,paypal,ES,mobile,182.82.151.153,1,False,1824,ES,ES,False
TXN-03857,2026-04-15 17:13:25,USR-0474,SESS-15741,80.0,Livres,virement,FR,desktop,101.73.98.181,4,False,143,FR,FR,False
TXN-03858,2026-05-12 01:30:32,USR-0376,SESS-94888,23.31,Maison,paypal,ES,desktop,189.118.106.138,1,False,1800,ES,ES,False
TXN-03859,2026-03-28 04:52:11,USR-0081,SESS-96156,135.87,Mode,paypal,NL,desktop,56.43.87.132,3,False,275,NL,NL,False
TXN-03860,2026-05-17 15:33:52,USR-0570,SESS-82379,9.59,Voyages,paypal,IT,mobile,178.230.197.36,3,False,1542,IT,IT,False
TXN-03861,2026-03-03 20:15:36,USR-0107,SESS-98574,52.48,Alimentation,carte_bancaire,FR,mobile,59.62.176.126,1,False,1001,FR,FR,False
TXN-03862,2026-03-09 21:29:12,USR-0291,SESS-25859,8.97,Livres,carte_bancaire,GB,desktop,176.16.135.20,2,False,1093,GB,GB,False
TXN-03863,2026-05-12 11:52:50,USR-0502,SESS-15938,91.23,Alimentation,carte_bancaire,FR,desktop,57.80.147.236,3,False,84,FR,FR,False
TXN-03864,2026-05-06 15:27:00,USR-0348,SESS-15249,132.71,Maison,carte_bancaire,FR,mobile,187.248.83.206,3,False,1777,FR,FR,False
TXN-03865,2026-03-01 22:45:32,USR-0449,SESS-64305,8.41,Sport,paypal,IT,desktop,89.213.244.9,1,False,1567,IT,IT,False
TXN-03866,2026-05-07 19:43:01,USR-0312,SESS-96146,19.53,Livres,carte_bancaire,DE,desktop,202.120.73.208,2,False,1110,DE,DE,False
TXN-03867,2026-04-20 12:55:57,USR-0253,SESS-37750,66.14,Maison,carte_bancaire,FR,desktop,123.70.98.157,4,False,1330,FR,FR,False
TXN-03868,2026-03-04 23:07:46,USR-0267,SESS-15126,2108.0,Electronique,carte_prepayee,DE,mobile,178.175.155.94,3,True,1,BY,DE,True
TXN-03869,2026-04-12 18:47:01,USR-0010,SESS-61649,50.72,Voyages,carte_bancaire,ES,desktop,105.248.16.48,1,False,1432,ES,ES,False
TXN-03870,2026-04-03 02:24:32,USR-0276,SESS-77181,18.37,,carte_bancaire,FR,desktop,141.5.207.146,5,False,449,FR,FR,False
TXN-03871,2026-03-03 05:46:40,USR-0406,SESS-72300,47.7,Alimentation,virement,BE,desktop,159.230.105.6,1,False,1484,BE,BE,False
TXN-03872,2026-03-15 11:48:24,USR-0531,SESS-51305,18.57,Bijoux,carte_bancaire,FR,desktop,177.135.62.62,2,False,1939,FR,FR,False
TXN-03873,2026-05-03 06:24:32,USR-0310,SESS-35229,84.22,Jeux_video,carte_prepayee,FR,desktop,195.6.11.233,1,False,796,FR,FR,False
TXN-03874,2026-04-01 20:55:12,USR-0315,SESS-20183,23.57,Sport,carte_bancaire,FR,desktop,121.42.248.153,1,False,1645,FR,FR,False
TXN-03875,2026-03-06 15:01:32,USR-0350,SESS-99115,83.39,Sport,paypal,ES,mobile,129.192.109.33,1,False,1413,ES,ES,False
TXN-03876,2026-04-25 11:38:11,USR-0241,SESS-60870,67.83,Maison,carte_bancaire,FR,mobile,42.76.121.67,4,False,880,FR,FR,False
TXN-03877,2026-03-29 15:43:42,USR-0019,SESS-54325,89.32,Livres,carte_bancaire,FR,mobile,173.53.3.210,1,False,1905,FR,FR,False
TXN-03878,2026-03-06 21:00:28,USR-0124,SESS-56135,31.0,Electronique,carte_bancaire,PT,desktop,81.3.5.95,3,False,327,PT,PT,False
TXN-03879,2026-05-12 18:45:53,USR-0584,SESS-62388,15.61,Electronique,carte_bancaire,FR,desktop,113.107.197.4,1,False,1370,FR,FR,False
TXN-03880,2026-05-06 21:47:18,USR-0266,SESS-16182,23.69,Voyages,paypal,NL,desktop,29.91.58.16,2,False,1018,NL,NL,False
TXN-03881,2026-04-05 09:19:09,USR-0287,SESS-22908,65.13,Jeux_video,virement,DE,desktop,152.16.82.84,5,False,86,DE,DE,False
TXN-03882,2026-03-07 19:05:11,USR-0209,SESS-67010,164.94,Voyages,paypal,IT,desktop,167.147.231.171,6,False,444,IT,IT,False
TXN-03883,2026-03-03 05:29:37,USR-0045,SESS-31649,16.77,Voyages,paypal,FR,mobile,69.227.167.246,4,False,1451,FR,FR,False
TXN-03884,2026-05-01 04:03:46,USR-0566,SESS-77297,46.25,Mode,carte_bancaire,FR,desktop,,2,False,1774,FR,FR,False
TXN-03885,2026-04-29 09:08:03,USR-0545,SESS-53344,24.18,Sport,paypal,GB,mobile,186.103.154.99,3,False,1099,GB,GB,False
TXN-03886,2026-03-01 20:00:58,USR-0319,SESS-54444,48.61,Jeux_video,carte_bancaire,CH,desktop,136.130.98.130,3,False,637,CH,CH,False
TXN-03887,2026-05-04 08:20:11,USR-0206,SESS-37082,86.36,Bijoux,paypal,ES,tablet,22.131.67.4,2,False,1854,ES,ES,False
TXN-03888,2026-04-24 02:46:26,USR-0197,SESS-99074,129.31,Maison,carte_bancaire,CH,mobile,115.193.80.97,2,False,1551,CH,CH,False
TXN-03889,2026-04-17 00:36:58,USR-0301,SESS-15192,535.61,Electronique,carte_prepayee,FR,mobile,178.175.245.177,1,True,1,XK,FR,True
TXN-03890,2026-03-30 04:59:19,USR-0581,SESS-99782,36.14,Beaute,carte_bancaire,FR,mobile,64.121.253.248,3,False,112,FR,FR,False
TXN-03891,2026-04-15 11:04:35,USR-0287,SESS-95696,125.81,Sport,carte_bancaire,FR,desktop,156.209.203.237,1,False,165,FR,FR,False
TXN-03892,2026-04-27 15:16:37,USR-0407,SESS-55822,18.93,Alimentation,carte_bancaire,GB,desktop,64.10.106.184,2,False,172,GB,GB,False
TXN-03893,2026-03-16 06:14:08,USR-0153,SESS-42866,9.65,Maison,crypto,FR,desktop,182.25.65.98,4,False,121,FR,FR,False
TXN-03894,2026-04-05 03:18:02,USR-0032,SESS-27178,21.68,Maison,carte_bancaire,FR,mobile,41.155.75.135,2,False,382,FR,FR,False
TXN-03895,2026-05-02 16:47:52,USR-0359,SESS-56874,51.86,Sport,paypal,ES,desktop,149.250.131.76,3,False,547,ES,ES,False
TXN-03896,2026-03-25 09:12:39,USR-0441,SESS-10222,15.67,Jeux_video,crypto,IT,desktop,94.115.31.70,2,False,658,IT,IT,False
TXN-03897,2026-05-17 07:18:10,USR-0263,SESS-49799,54.3,Mode,carte_bancaire,FR,desktop,136.87.120.113,5,False,381,FR,FR,False
TXN-03898,2026-03-04 22:25:21,USR-0450,SESS-65259,80.28,Mode,carte_bancaire,IT,desktop,12.14.174.160,1,False,1110,IT,IT,False
TXN-03899,2026-03-23 16:40:57,USR-0329,SESS-78144,67.31,Mode,paypal,DE,desktop,159.79.200.100,2,False,1667,DE,DE,False
